report,prompt,model,reference_words,generated_words,length_ratio,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,bertscore_precision,bertscore_recall,bertscore_f1
report_quarterly_2,zero_shot,openai,293,418,1.4266211604095562,0.28199566160520606,0.4304635761589404,0.34076015727391873,0.05652173913043478,0.08637873754152824,0.0683311432325887,0.14316702819956617,0.2185430463576159,0.17300131061598953,0.8339484930038452,0.8272072076797485,0.8305641412734985
report_quarterly_2,zero_shot,qwen36,293,458,1.5631399317406143,0.2731006160164271,0.44039735099337746,0.33713561470215464,0.059670781893004114,0.09634551495016612,0.07369758576874207,0.1273100616016427,0.2052980132450331,0.15716096324461343,0.817787766456604,0.8241917490959167,0.8209772706031799
report_quarterly_2,few_shot,gemini,293,445,1.5187713310580204,0.27253668763102723,0.4304635761589404,0.33376123234916555,0.06722689075630252,0.10631229235880399,0.08236808236808237,0.1530398322851153,0.24172185430463577,0.18741976893453144,0.8185491561889648,0.8388907313346863,0.8285950422286987
report_quarterly_2,few_shot,openai,293,418,1.4266211604095562,0.24786324786324787,0.3841059602649007,0.30129870129870134,0.05139186295503212,0.07973421926910298,0.0625,0.11965811965811966,0.18543046357615894,0.14545454545454545,0.8341017961502075,0.8231421709060669,0.8285857439041138
report_quarterly_2,few_shot,qwen36,293,418,1.4266211604095562,0.3022222222222222,0.4503311258278146,0.3617021276595745,0.09131403118040089,0.1362126245847176,0.10933333333333334,0.16444444444444445,0.24503311258278146,0.19680851063829788,0.8316498398780823,0.8324759006500244,0.8320627212524414
report_quarterly_2,chain_of_event,gemini,293,498,1.6996587030716723,0.2940074906367041,0.5198675496688742,0.37559808612440193,0.08067542213883677,0.14285714285714285,0.10311750599520383,0.16666666666666666,0.2947019867549669,0.21291866028708134,0.831045389175415,0.8422425389289856,0.836606502532959
report_quarterly_2,chain_of_event,openai,293,411,1.4027303754266212,0.3030973451327434,0.45364238410596025,0.363395225464191,0.057649667405764965,0.08637873754152824,0.06914893617021277,0.15265486725663716,0.22847682119205298,0.18302387267904505,0.8338223695755005,0.8274237513542175,0.8306107521057129
report_quarterly_2,chain_of_event,qwen36,293,385,1.3139931740614335,0.23167848699763594,0.32450331125827814,0.27034482758620687,0.05687203791469194,0.07973421926910298,0.06639004149377593,0.12529550827423167,0.17549668874172186,0.14620689655172414,0.8107929229736328,0.8250563740730286,0.8178624510765076
report_quarterly_3,zero_shot,gemini,194,436,2.247422680412371,0.3125,0.6971153846153846,0.43154761904761907,0.12958963282937366,0.2898550724637681,0.1791044776119403,0.17025862068965517,0.3798076923076923,0.23511904761904762,0.8652960062026978,0.8696585297584534,0.8674717545509338
report_quarterly_3,zero_shot,openai,194,406,2.0927835051546393,0.3561643835616438,0.75,0.4829721362229101,0.15331807780320367,0.32367149758454106,0.2080745341614907,0.1735159817351598,0.36538461538461536,0.23529411764705882,0.8624072670936584,0.8742137551307678,0.8682703971862793
report_quarterly_3,zero_shot,qwen36,194,461,2.3762886597938144,0.3169734151329243,0.7451923076923077,0.4447632711621234,0.13319672131147542,0.3140096618357488,0.18705035971223022,0.1574642126789366,0.3701923076923077,0.22094691535150643,0.8593705892562866,0.8757197856903076,0.8674681782722473
report_quarterly_3,few_shot,gemini,194,412,2.1237113402061856,0.3418013856812933,0.7115384615384616,0.4617784711388456,0.12962962962962962,0.27053140096618356,0.1752738654147105,0.12240184757505773,0.2548076923076923,0.16536661466458658,0.8540429472923279,0.862651526927948,0.8583256006240845
report_quarterly_3,few_shot,openai,194,458,2.3608247422680413,0.33131313131313134,0.7884615384615384,0.4665718349928876,0.15587044534412955,0.3719806763285024,0.2196861626248217,0.16565656565656567,0.3942307692307692,0.2332859174964438,0.8672789335250854,0.8787128925323486,0.8729584813117981
report_quarterly_3,few_shot,qwen36,194,435,2.2422680412371134,0.29385964912280704,0.6442307692307693,0.4036144578313253,0.1076923076923077,0.23671497584541062,0.14803625377643506,0.16228070175438597,0.3557692307692308,0.22289156626506026,0.8533040881156921,0.8687281012535095,0.8609470129013062
report_quarterly_3,chain_of_event,gemini,194,453,2.3350515463917527,0.3068893528183716,0.7067307692307693,0.42794759825327505,0.1401673640167364,0.32367149758454106,0.19562043795620437,0.1544885177453027,0.3557692307692308,0.21542940320232898,0.8605243563652039,0.8659321665763855,0.8632197380065918
report_quarterly_3,chain_of_event,openai,194,440,2.268041237113402,0.33121019108280253,0.75,0.459499263622975,0.15531914893617021,0.3526570048309179,0.2156573116691285,0.18683651804670912,0.4230769230769231,0.2592047128129602,0.8564244508743286,0.8695449233055115,0.8629348278045654
report_quarterly_3,chain_of_event,qwen36,194,418,2.154639175257732,0.33712984054669703,0.7115384615384616,0.4574961360123648,0.12100456621004566,0.2560386473429952,0.16434108527131783,0.18223234624145787,0.38461538461538464,0.24729520865533233,0.8529210090637207,0.8716181516647339,0.8621682524681091
report_quarterly_4,zero_shot,gemini,202,411,2.0346534653465347,0.2817551963048499,0.5304347826086957,0.3680241327300151,0.0787037037037037,0.14847161572052403,0.10287443267776097,0.13394919168591224,0.25217391304347825,0.17496229260935142,0.8338986039161682,0.8308748602867126,0.8323839902877808
report_quarterly_4,zero_shot,openai,202,389,1.9257425742574257,0.3080568720379147,0.5652173913043478,0.3987730061349693,0.09501187648456057,0.17467248908296942,0.12307692307692306,0.14691943127962084,0.26956521739130435,0.19018404907975459,0.8588273525238037,0.8414870500564575,0.8500687479972839
report_quarterly_4,zero_shot,qwen36,202,363,1.797029702970297,0.31958762886597936,0.5391304347826087,0.401294498381877,0.07235142118863049,0.1222707423580786,0.0909090909090909,0.14690721649484537,0.24782608695652175,0.1844660194174757,0.8495619893074036,0.8468448519706726,0.8482012152671814
report_quarterly_4,few_shot,gemini,202,399,1.9752475247524752,0.3009478672985782,0.5521739130434783,0.38957055214723924,0.0831353919239905,0.15283842794759825,0.10769230769230768,0.13744075829383887,0.25217391304347825,0.17791411042944788,0.8387801051139832,0.833753764629364,0.8362593650817871
report_quarterly_4,few_shot,openai,202,415,2.0544554455445545,0.29213483146067415,0.5652173913043478,0.38518518518518524,0.09234234234234234,0.17903930131004367,0.12184249628528974,0.13707865168539327,0.26521739130434785,0.18074074074074076,0.8532830476760864,0.8419579267501831,0.8475826382637024
report_quarterly_4,few_shot,qwen36,202,417,2.0643564356435644,0.2723112128146453,0.5173913043478261,0.3568215892053973,0.05733944954128441,0.1091703056768559,0.07518796992481203,0.13272311212814644,0.25217391304347825,0.17391304347826086,0.8438534140586853,0.840175449848175,0.8420103788375854
report_quarterly_4,chain_of_event,gemini,202,422,2.089108910891089,0.2982062780269058,0.5782608695652174,0.393491124260355,0.08764044943820225,0.1703056768558952,0.11572700296735905,0.13228699551569506,0.2565217391304348,0.17455621301775148,0.8522354364395142,0.84222012758255,0.8471981883049011
report_quarterly_4,chain_of_event,openai,202,396,1.9603960396039604,0.30023640661938533,0.5521739130434783,0.3889739663093415,0.07819905213270142,0.14410480349344978,0.10138248847926268,0.13947990543735225,0.2565217391304348,0.1807044410413476,0.8560765385627747,0.8410900831222534,0.8485170602798462
report_quarterly_4,chain_of_event,qwen36,202,422,2.089108910891089,0.26666666666666666,0.5043478260869565,0.3488721804511279,0.055299539170506916,0.10480349344978165,0.07239819004524888,0.135632183908046,0.2565217391304348,0.1774436090225564,0.8506019711494446,0.8409968018531799,0.8457721471786499
report_quarterly_5,zero_shot,gemini,270,503,1.862962962962963,0.29300567107750475,0.549645390070922,0.38224414303329224,0.11553030303030302,0.21708185053380782,0.1508034610630408,0.14744801512287334,0.2765957446808511,0.19235511713933415,0.8465083241462708,0.8167663812637329,0.8313713669776917
report_quarterly_5,zero_shot,openai,270,459,1.7,0.32723577235772355,0.5709219858156028,0.41602067183462527,0.11608961303462322,0.20284697508896798,0.14766839378238342,0.16056910569105692,0.2801418439716312,0.20413436692506462,0.8390729427337646,0.814217209815979,0.826458215713501
report_quarterly_5,zero_shot,qwen36,270,399,1.4777777777777779,0.33729216152019004,0.5035460992907801,0.40398293029871973,0.09523809523809523,0.1423487544483986,0.11412268188302425,0.17339667458432304,0.25886524822695034,0.2076813655761024,0.8420379757881165,0.8494672775268555,0.8457363247871399
report_quarterly_5,few_shot,gemini,270,463,1.7148148148148148,0.34232365145228216,0.5851063829787234,0.4319371727748691,0.15176715176715178,0.2597864768683274,0.1916010498687664,0.17012448132780084,0.2907801418439716,0.21465968586387432,0.853103756904602,0.8496359586715698,0.8513663411140442
report_quarterly_5,few_shot,openai,270,405,1.5,0.31938325991189426,0.5141843971631206,0.3940217391304348,0.10375275938189846,0.16725978647686832,0.12806539509536785,0.14757709251101322,0.2375886524822695,0.18206521739130435,0.8481755256652832,0.8426622152328491,0.8454099297523499
report_quarterly_5,few_shot,qwen36,270,394,1.4592592592592593,0.32107843137254904,0.4645390070921986,0.37971014492753624,0.085995085995086,0.12455516014234876,0.10174418604651163,0.15931372549019607,0.23049645390070922,0.18840579710144928,0.8382445573806763,0.8337627649307251,0.8359977006912231
report_quarterly_5,chain_of_event,gemini,270,510,1.8888888888888888,0.2876447876447876,0.5283687943262412,0.37250000000000005,0.13733075435203096,0.2526690391459075,0.1779448621553885,0.15057915057915058,0.2765957446808511,0.195,0.8387658596038818,0.8252179026603699,0.8319367170333862
report_quarterly_5,chain_of_event,openai,270,436,1.614814814814815,0.3497854077253219,0.5780141843971631,0.4358288770053476,0.12258064516129032,0.20284697508896798,0.15281501340482576,0.17167381974248927,0.28368794326241137,0.21390374331550802,0.843609094619751,0.8285567760467529,0.8360151648521423
report_quarterly_5,chain_of_event,qwen36,270,443,1.6407407407407408,0.3,0.48936170212765956,0.3719676549865229,0.08278867102396514,0.13523131672597866,0.1027027027027027,0.12391304347826088,0.20212765957446807,0.15363881401617252,0.8315317034721375,0.8359599709510803,0.8337399363517761
report_quarterly_6,zero_shot,gemini,262,449,1.713740458015267,0.3061630218687873,0.5384615384615384,0.39036755386565275,0.10159362549800798,0.17894736842105263,0.12960609911054638,0.13518886679920478,0.23776223776223776,0.17237008871989862,0.857175350189209,0.854240357875824,0.8557052612304688
report_quarterly_6,zero_shot,openai,262,425,1.6221374045801527,0.3346938775510204,0.5734265734265734,0.422680412371134,0.1083844580777096,0.18596491228070175,0.13695090439276486,0.17755102040816326,0.3041958041958042,0.22422680412371138,0.8675592541694641,0.8370079398155212,0.8520097732543945
report_quarterly_6,zero_shot,qwen36,262,370,1.4122137404580153,0.3350125944584383,0.46503496503496505,0.38945827232796487,0.09090909090909091,0.12631578947368421,0.10572687224669602,0.13602015113350127,0.1888111888111888,0.15812591508052712,0.839514434337616,0.8371512293815613,0.8383311033248901
report_quarterly_6,few_shot,gemini,262,444,1.6946564885496183,0.267223382045929,0.44755244755244755,0.3346405228758169,0.05439330543933055,0.0912280701754386,0.06815203145478375,0.1127348643006263,0.1888111888111888,0.1411764705882353,0.8443256616592407,0.8330674171447754,0.8386588096618652
report_quarterly_6,few_shot,openai,262,445,1.6984732824427482,0.31189083820662766,0.5594405594405595,0.4005006257822278,0.095703125,0.17192982456140352,0.12296110414052698,0.15984405458089668,0.2867132867132867,0.20525657071339173,0.8608776926994324,0.8301135301589966,0.8452157378196716
report_quarterly_6,few_shot,qwen36,262,386,1.4732824427480915,0.3164251207729469,0.458041958041958,0.37428571428571433,0.07506053268765134,0.10877192982456141,0.08882521489971348,0.14251207729468598,0.2062937062937063,0.16857142857142854,0.8452807068824768,0.8392636775970459,0.8422614932060242
report_quarterly_6,chain_of_event,gemini,262,478,1.8244274809160306,0.30725190839694655,0.5629370629370629,0.39753086419753086,0.11089866156787763,0.20350877192982456,0.14356435643564358,0.15267175572519084,0.27972027972027974,0.19753086419753088,0.8488365411758423,0.8495609760284424,0.8491986393928528
report_quarterly_6,chain_of_event,openai,262,422,1.6106870229007633,0.32581967213114754,0.5559440559440559,0.4108527131782946,0.10882956878850103,0.18596491228070175,0.13730569948186527,0.1864754098360656,0.3181818181818182,0.2351421188630491,0.86106938123703,0.8342457413673401,0.8474453091621399
report_quarterly_6,chain_of_event,qwen36,262,327,1.248091603053435,0.36443148688046645,0.4370629370629371,0.397456279809221,0.06432748538011696,0.07719298245614035,0.07017543859649122,0.14285714285714285,0.17132867132867133,0.15580286168521462,0.8442531228065491,0.835213840007782,0.8397091627120972
report_quarterly_7,zero_shot,gemini,253,394,1.5573122529644268,0.4063926940639269,0.644927536231884,0.49859943977591037,0.19679633867276888,0.31272727272727274,0.24157303370786515,0.20776255707762556,0.32971014492753625,0.2549019607843137,0.8590472340583801,0.8624169826507568,0.8607288599014282
report_quarterly_7,zero_shot,openai,253,347,1.3715415019762847,0.4408866995073892,0.6485507246376812,0.5249266862170088,0.14814814814814814,0.21818181818181817,0.17647058823529413,0.21182266009852216,0.3115942028985507,0.252199413489736,0.8566145896911621,0.8496648669242859,0.8531255125999451
report_quarterly_7,zero_shot,qwen36,253,409,1.616600790513834,0.45374449339207046,0.7463768115942029,0.5643835616438355,0.22958057395143489,0.3781818181818182,0.2857142857142857,0.2621145374449339,0.4311594202898551,0.32602739726027397,0.8609306812286377,0.8665480017662048,0.8637301921844482
report_quarterly_7,few_shot,gemini,253,435,1.7193675889328064,0.36041666666666666,0.6268115942028986,0.4576719576719576,0.16075156576200417,0.28,0.20424403183023873,0.21041666666666667,0.36594202898550726,0.2671957671957672,0.851496696472168,0.85369473695755,0.8525943160057068
report_quarterly_7,few_shot,openai,253,409,1.616600790513834,0.38197424892703863,0.644927536231884,0.4797843665768194,0.13763440860215054,0.23272727272727273,0.17297297297297295,0.1888412017167382,0.3188405797101449,0.23719676549865226,0.8444786667823792,0.839159369468689,0.8418105840682983
report_quarterly_7,few_shot,qwen36,253,389,1.5375494071146245,0.37825059101654845,0.5797101449275363,0.45779685264663805,0.16587677725118483,0.2545454545454545,0.20086083213773315,0.21513002364066194,0.32971014492753625,0.2603719599427754,0.8423535823822021,0.8536801338195801,0.8479790687561035
report_quarterly_7,chain_of_event,gemini,253,455,1.7984189723320159,0.3791748526522593,0.6992753623188406,0.49171974522292994,0.19291338582677164,0.3563636363636364,0.25031928480204346,0.22396856581532418,0.41304347826086957,0.2904458598726115,0.8576478362083435,0.8580961227416992,0.8578718900680542
report_quarterly_7,chain_of_event,openai,253,381,1.5059288537549407,0.3795454545454545,0.605072463768116,0.4664804469273743,0.1275626423690205,0.20363636363636364,0.1568627450980392,0.175,0.27898550724637683,0.21508379888268156,0.8466922044754028,0.843396782875061,0.8450412750244141
report_quarterly_7,chain_of_event,qwen36,253,414,1.6363636363636365,0.36403508771929827,0.6014492753623188,0.453551912568306,0.13186813186813187,0.21818181818181817,0.1643835616438356,0.17543859649122806,0.2898550724637681,0.2185792349726776,0.8476905822753906,0.8501811623573303,0.8489340543746948
report_quarterly_8,zero_shot,gemini,230,453,1.9695652173913043,0.41967871485943775,0.810077519379845,0.5529100529100529,0.2414486921529175,0.4669260700389105,0.3183023872679045,0.19678714859437751,0.3798449612403101,0.25925925925925924,0.8636355996131897,0.8738461136817932,0.8687108755111694
report_quarterly_8,zero_shot,openai,230,419,1.8217391304347825,0.3755274261603376,0.689922480620155,0.4863387978142077,0.18816067653276955,0.3463035019455253,0.24383561643835613,0.21940928270042195,0.40310077519379844,0.28415300546448086,0.8625531196594238,0.8588672876358032,0.8607062697410583
report_quarterly_8,zero_shot,qwen36,230,455,1.9782608695652173,0.34623217922606925,0.6589147286821705,0.4539385847797063,0.1510204081632653,0.28793774319066145,0.19812583668005354,0.18329938900203666,0.3488372093023256,0.2403204272363151,0.8461752533912659,0.8569567203521729,0.8515318632125854
report_quarterly_8,few_shot,gemini,230,426,1.8521739130434782,0.4012875536480687,0.7248062015503876,0.5165745856353591,0.210752688172043,0.38132295719844356,0.27146814404432135,0.22317596566523606,0.40310077519379844,0.287292817679558,0.8566421866416931,0.8700804710388184,0.8633089661598206
report_quarterly_8,few_shot,openai,230,433,1.882608695652174,0.3727087576374745,0.7093023255813954,0.4886515353805074,0.1816326530612245,0.3463035019455253,0.23828647925033467,0.18533604887983707,0.35271317829457366,0.24299065420560745,0.860654890537262,0.8628923892974854,0.8617721796035767
report_quarterly_8,few_shot,qwen36,230,365,1.5869565217391304,0.34782608695652173,0.5271317829457365,0.4191063174114022,0.16153846153846155,0.245136186770428,0.19474497681607417,0.15601023017902813,0.2364341085271318,0.1879815100154083,0.8399522304534912,0.8564997315406799,0.8481453061103821
report_quarterly_8,chain_of_event,gemini,230,462,2.008695652173913,0.3611111111111111,0.7054263565891473,0.4776902887139108,0.17296222664015903,0.33852140077821014,0.22894736842105262,0.20436507936507936,0.3992248062015504,0.27034120734908135,0.8530613780021667,0.8696058392524719,0.8612541556358337
report_quarterly_8,chain_of_event,openai,230,430,1.8695652173913044,0.34012219959266804,0.6472868217054264,0.4459279038718292,0.14081632653061224,0.26848249027237353,0.18473895582329317,0.17515274949083504,0.3333333333333333,0.2296395193591455,0.8545463681221008,0.8445383310317993,0.8495128154754639
report_quarterly_8,chain_of_event,qwen36,230,355,1.5434782608695652,0.37922077922077924,0.5658914728682171,0.45412130637636083,0.18229166666666666,0.2723735408560311,0.21840873634945393,0.18441558441558442,0.2751937984496124,0.22083981337480563,0.8415482640266418,0.860715389251709,0.8510239124298096
report_quarterly_9,zero_shot,gemini,327,495,1.5137614678899083,0.40943396226415096,0.6147308781869688,0.49150622876557204,0.20415879017013233,0.3068181818181818,0.24517593643586835,0.2792452830188679,0.4192634560906516,0.3352208380520951,0.8815404176712036,0.8471149206161499,0.8639848828315735
report_quarterly_9,zero_shot,openai,327,418,1.2782874617737003,0.3920335429769392,0.5297450424929179,0.45060240963855425,0.14705882352941177,0.19886363636363635,0.1690821256038647,0.2138364779874214,0.28895184135977336,0.24578313253012052,0.8649961352348328,0.8334298729896545,0.848919689655304
report_quarterly_9,zero_shot,qwen36,327,434,1.327217125382263,0.43683083511777304,0.5779036827195467,0.49756097560975615,0.18454935622317598,0.24431818181818182,0.21026894865525675,0.2334047109207709,0.3087818696883853,0.2658536585365854,0.8696135878562927,0.8588266968727112,0.8641865253448486
report_quarterly_9,few_shot,gemini,327,469,1.4342507645259939,0.415506958250497,0.5920679886685553,0.4883177570093458,0.18326693227091634,0.26136363636363635,0.2154566744730679,0.24055666003976142,0.34277620396600567,0.2827102803738318,0.8682198524475098,0.8464820384979248,0.8572131395339966
report_quarterly_9,few_shot,openai,327,473,1.4464831804281346,0.391304347826087,0.5864022662889519,0.4693877551020409,0.1875,0.28125,0.225,0.1890359168241966,0.28328611898017,0.22675736961451246,0.8728659749031067,0.8394514322280884,0.8558326363563538
report_quarterly_9,few_shot,qwen36,327,405,1.238532110091743,0.44419134396355353,0.5524079320113314,0.49242424242424243,0.16210045662100456,0.20170454545454544,0.17974683544303796,0.23917995444191345,0.29745042492917845,0.26515151515151514,0.8621111512184143,0.8493742942810059,0.855695366859436
report_quarterly_9,chain_of_event,gemini,327,477,1.4587155963302751,0.4496124031007752,0.6572237960339944,0.5339470655926353,0.22330097087378642,0.32670454545454547,0.26528258362168394,0.2693798449612403,0.3937677053824363,0.3199079401611047,0.8809986114501953,0.8419603705406189,0.8610371947288513
report_quarterly_9,chain_of_event,openai,327,438,1.3394495412844036,0.3910386965376782,0.5439093484419264,0.4549763033175356,0.16326530612244897,0.22727272727272727,0.19002375296912113,0.1934826883910387,0.26912181303116145,0.22511848341232227,0.863194465637207,0.8368433117866516,0.8498147130012512
report_quarterly_9,chain_of_event,qwen36,327,384,1.1743119266055047,0.4867469879518072,0.5722379603399433,0.5260416666666666,0.21256038647342995,0.25,0.2297650130548303,0.28674698795180725,0.3371104815864023,0.3098958333333333,0.8748118877410889,0.8619552254676819,0.868336021900177
report_quarterly_10,zero_shot,gemini,279,414,1.4838709677419355,0.37154989384288745,0.5663430420711975,0.4487179487179488,0.1425531914893617,0.21753246753246752,0.17223650385604114,0.18471337579617833,0.2815533980582524,0.2230769230769231,0.8446499109268188,0.8394538760185242,0.8420438766479492
report_quarterly_10,zero_shot,openai,279,434,1.5555555555555556,0.37044534412955465,0.5922330097087378,0.45579078455790784,0.1663286004056795,0.2662337662337662,0.20474406991260927,0.1882591093117409,0.30097087378640774,0.23163138231631383,0.8581113815307617,0.838732123374939,0.8483111262321472
report_quarterly_10,zero_shot,qwen36,279,433,1.5519713261648747,0.33760683760683763,0.511326860841424,0.4066924066924067,0.09421841541755889,0.14285714285714285,0.1135483870967742,0.15384615384615385,0.23300970873786409,0.18532818532818535,0.842536985874176,0.8427126407623291,0.8426247835159302
report_quarterly_10,few_shot,gemini,279,427,1.5304659498207884,0.315450643776824,0.47572815533980584,0.3793548387096774,0.08172043010752689,0.12337662337662338,0.09831824062095733,0.14163090128755365,0.21359223300970873,0.1703225806451613,0.8441115021705627,0.8332902789115906,0.8386659622192383
report_quarterly_10,few_shot,openai,279,400,1.4336917562724014,0.35076252723311546,0.5210355987055016,0.4192708333333333,0.10698689956331878,0.1590909090909091,0.1279373368146214,0.16993464052287582,0.2524271844660194,0.20312500000000003,0.8592907190322876,0.8470783233642578,0.8531408309936523
report_quarterly_10,few_shot,qwen36,279,434,1.5555555555555556,0.3270042194092827,0.5016181229773463,0.3959131545338442,0.08668076109936575,0.1331168831168831,0.10499359795134441,0.1540084388185654,0.23624595469255663,0.18646232439335889,0.8404854536056519,0.8392043113708496,0.8398444056510925
report_quarterly_10,chain_of_event,gemini,279,418,1.4982078853046594,0.35384615384615387,0.5210355987055016,0.4214659685863875,0.09251101321585903,0.13636363636363635,0.11023622047244094,0.16043956043956045,0.23624595469255663,0.1910994764397906,0.8410950899124146,0.8392699360847473,0.8401814699172974
report_quarterly_10,chain_of_event,openai,279,438,1.5698924731182795,0.32727272727272727,0.5242718446601942,0.40298507462686567,0.08704453441295547,0.1396103896103896,0.10723192019950124,0.17575757575757575,0.2815533980582524,0.21641791044776118,0.8583349585533142,0.8376916646957397,0.8478877544403076
report_quarterly_10,chain_of_event,qwen36,279,414,1.4838709677419355,0.3518930957683742,0.511326860841424,0.41688654353562005,0.09151785714285714,0.1331168831168831,0.10846560846560846,0.15812917594654788,0.2297734627831715,0.18733509234828494,0.8442893624305725,0.8535618782043457,0.8489003777503967
report_quarterly_11,zero_shot,gemini,592,451,0.7618243243243243,0.5622489959839357,0.43143297380585516,0.4882301656495205,0.2837022132796781,0.2175925925925926,0.24628820960698689,0.29116465863453816,0.22342064714946072,0.2528334786399303,0.8881551027297974,0.8945014476776123,0.8913169503211975
report_quarterly_11,zero_shot,openai,592,426,0.7195945945945946,0.5882352941176471,0.43143297380585516,0.4977777777777777,0.23578947368421052,0.1728395061728395,0.19946571682991984,0.3088235294117647,0.22650231124807396,0.26133333333333336,0.8655749559402466,0.8786515593528748,0.8720642328262329
report_quarterly_11,zero_shot,qwen36,592,413,0.6976351351351351,0.43956043956043955,0.3081664098613251,0.36231884057971014,0.14757709251101322,0.10339506172839506,0.12159709618874774,0.24835164835164836,0.17411402157164868,0.20471014492753623,0.8473688364028931,0.8707903027534485,0.8589199185371399
report_quarterly_11,few_shot,gemini,592,485,0.8192567567567568,0.4981132075471698,0.4067796610169492,0.44783715012722647,0.22117202268431002,0.18055555555555555,0.19881053525913336,0.269811320754717,0.22033898305084745,0.24257845631891434,0.872735857963562,0.8908847570419312,0.8817169070243835
report_quarterly_11,few_shot,openai,592,456,0.7702702702702703,0.5677799607072691,0.4453004622496148,0.49913644214162345,0.24803149606299213,0.19444444444444445,0.21799307958477512,0.2888015717092338,0.22650231124807396,0.2538860103626943,0.8649130463600159,0.8751020431518555,0.8699777722358704
report_quarterly_11,few_shot,qwen36,592,412,0.6959459459459459,0.4269911504424779,0.29738058551617874,0.3505903723887375,0.13747228381374724,0.09567901234567901,0.11282984531392173,0.2234513274336283,0.15562403697996918,0.1834695731153497,0.839708685874939,0.8589308857917786,0.8492109775543213
report_quarterly_11,chain_of_event,gemini,592,439,0.7415540540540541,0.5567010309278351,0.41602465331278893,0.4761904761904762,0.25413223140495866,0.18981481481481483,0.21731448763250885,0.29896907216494845,0.22342064714946072,0.2557319223985891,0.8821997046470642,0.9003774523735046,0.8911958932876587
report_quarterly_11,chain_of_event,openai,592,410,0.6925675675675675,0.5842450765864332,0.41140215716486905,0.48282097649186256,0.23903508771929824,0.16820987654320987,0.19746376811594205,0.2975929978118162,0.20955315870570107,0.24593128390596744,0.8628935217857361,0.875596821308136,0.869198739528656
report_quarterly_11,chain_of_event,qwen36,592,371,0.6266891891891891,0.4338235294117647,0.2727272727272727,0.3349101229895932,0.13513513513513514,0.08487654320987655,0.10426540284360192,0.22549019607843138,0.14175654853620956,0.17407757805108798,0.8373076915740967,0.8593510985374451,0.848186194896698
