report,prompt,model,reference_words,generated_words,length_ratio,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,bertscore_precision,bertscore_recall,bertscore_f1
report_annual_2,zero_shot,openai,507,372,0.7337278106508875,0.5142857142857142,0.3956043956043956,0.4472049689440994,0.1909307875894988,0.14678899082568808,0.16597510373443985,0.22142857142857142,0.17032967032967034,0.19254658385093168,0.8655049800872803,0.8467029333114624,0.8560006618499756
report_annual_2,zero_shot,qwen36,507,420,0.8284023668639053,0.532293986636971,0.43772893772893773,0.48040201005025124,0.16741071428571427,0.13761467889908258,0.15105740181268884,0.22048997772828507,0.1813186813186813,0.19899497487437184,0.8511202335357666,0.8367941975593567,0.8438963890075684
report_annual_2,few_shot,gemini,507,416,0.8205128205128205,0.5157657657657657,0.4194139194139194,0.4626262626262626,0.1670428893905192,0.13577981651376148,0.14979757085020245,0.19144144144144143,0.15567765567765568,0.1717171717171717,0.8481931686401367,0.8372775912284851,0.8427000045776367
report_annual_2,few_shot,openai,507,403,0.7948717948717948,0.48451327433628316,0.4010989010989011,0.4388777555110221,0.15299334811529933,0.12660550458715597,0.13855421686746988,0.19690265486725664,0.163003663003663,0.17835671342685372,0.8585801720619202,0.8385223150253296,0.8484326601028442
report_annual_2,few_shot,qwen36,507,393,0.7751479289940828,0.5933014354066986,0.4542124542124542,0.5145228215767635,0.20623501199040767,0.1577981651376147,0.1787941787941788,0.23923444976076555,0.18315018315018314,0.2074688796680498,0.8623448014259338,0.8480240106582642,0.8551244139671326
report_annual_2,chain_of_event,gemini,507,375,0.7396449704142012,0.5470297029702971,0.40476190476190477,0.4652631578947369,0.1761786600496278,0.13027522935779817,0.14978902953586498,0.21782178217821782,0.16117216117216118,0.18526315789473682,0.8482586145401001,0.8324843645095825,0.8402974605560303
report_annual_2,chain_of_event,openai,507,404,0.796844181459566,0.5054466230936819,0.4249084249084249,0.46169154228855724,0.1462882096069869,0.12293577981651377,0.13359920239282153,0.1786492374727669,0.15018315018315018,0.16318407960199008,0.8620590567588806,0.8434038758277893,0.8526294231414795
report_annual_2,chain_of_event,qwen36,507,391,0.7712031558185405,0.6080760095011877,0.46886446886446886,0.5294725956566703,0.2619047619047619,0.2018348623853211,0.22797927461139897,0.22565320665083136,0.17399267399267399,0.1964839710444674,0.8638991117477417,0.8526912927627563,0.8582586050033569
report_annual_3,zero_shot,gemini,227,601,2.647577092511013,0.2770897832817337,0.7366255144032922,0.4026996625421822,0.10387596899224806,0.2768595041322314,0.15107102593010147,0.11455108359133127,0.3045267489711934,0.16647919010123735,0.8637775182723999,0.8685689568519592,0.8661665916442871
report_annual_3,zero_shot,openai,227,392,1.7268722466960353,0.3264367816091954,0.5843621399176955,0.4188790560471976,0.0944700460829493,0.16942148760330578,0.121301775147929,0.11954022988505747,0.2139917695473251,0.15339233038348082,0.8516729474067688,0.8690614104270935,0.8602793216705322
report_annual_3,zero_shot,qwen36,227,447,1.9691629955947136,0.3409090909090909,0.6790123456790124,0.4539202200825309,0.10973084886128365,0.2190082644628099,0.14620689655172414,0.128099173553719,0.2551440329218107,0.17056396148555708,0.85956871509552,0.8729925751686096,0.8662285804748535
report_annual_3,few_shot,gemini,227,534,2.352422907488987,0.2958477508650519,0.7037037037037037,0.4165651644336175,0.1022530329289428,0.24380165289256198,0.14407814407814407,0.11937716262975778,0.2839506172839506,0.16808769792935446,0.8656790852546692,0.875422477722168,0.8705235123634338
report_annual_3,few_shot,openai,227,416,1.8325991189427313,0.3120879120879121,0.5843621399176955,0.4068767908309456,0.05947136563876652,0.1115702479338843,0.07758620689655171,0.11648351648351649,0.21810699588477367,0.1518624641833811,0.8446820974349976,0.8539835214614868,0.8493073582649231
report_annual_3,few_shot,qwen36,227,469,2.066079295154185,0.32796780684104626,0.6707818930041153,0.4405405405405406,0.10887096774193548,0.2231404958677686,0.14634146341463414,0.1267605633802817,0.25925925925925924,0.17027027027027025,0.8492133021354675,0.8727428317070007,0.8608173131942749
report_annual_3,chain_of_event,gemini,227,351,1.5462555066079295,0.35324675324675325,0.5596707818930041,0.43312101910828027,0.1171875,0.1859504132231405,0.1437699680511182,0.13246753246753246,0.20987654320987653,0.1624203821656051,0.8521739840507507,0.8663280606269836,0.8591927289962769
report_annual_3,chain_of_event,openai,227,399,1.7577092511013215,0.3068181818181818,0.5555555555555556,0.3953147877013177,0.09111617312072894,0.1652892561983471,0.11747430249632893,0.1159090909090909,0.20987654320987653,0.1493411420204978,0.8480089902877808,0.8644837141036987,0.8561671376228333
report_annual_3,chain_of_event,qwen36,227,494,2.1762114537444934,0.3218390804597701,0.691358024691358,0.4392156862745098,0.11324376199616124,0.24380165289256198,0.1546526867627785,0.1206896551724138,0.25925925925925924,0.16470588235294117,0.8523548245429993,0.8778267502784729,0.8649032711982727
report_annual_4,zero_shot,gemini,272,621,2.2830882352941178,0.23916292974588937,0.5574912891986062,0.33472803347280333,0.06287425149700598,0.14685314685314685,0.08805031446540881,0.10911808669656203,0.25435540069686413,0.15271966527196654,0.8472281098365784,0.8382217884063721,0.8427009582519531
report_annual_4,zero_shot,openai,272,390,1.4338235294117647,0.26879271070615035,0.41114982578397213,0.325068870523416,0.045662100456621,0.06993006993006994,0.055248618784530384,0.11389521640091116,0.17421602787456447,0.13774104683195593,0.8394814729690552,0.8365296125411987,0.8380029797554016
report_annual_4,zero_shot,qwen36,272,496,1.8235294117647058,0.300556586270872,0.5644599303135889,0.3922518159806296,0.07434944237918216,0.13986013986013987,0.09708737864077671,0.13172541743970315,0.24738675958188153,0.17191283292978207,0.8486952781677246,0.8508192300796509,0.8497558832168579
report_annual_4,few_shot,gemini,272,308,1.1323529411764706,0.3696969696969697,0.4250871080139373,0.39546191247974066,0.060790273556231005,0.06993006993006994,0.06504065040650407,0.15757575757575756,0.18118466898954705,0.16855753646677474,0.8538259267807007,0.8441697359085083,0.848970353603363
report_annual_4,few_shot,openai,272,444,1.6323529411764706,0.2454728370221328,0.4250871080139373,0.3112244897959184,0.04435483870967742,0.07692307692307693,0.05626598465473146,0.09859154929577464,0.17073170731707318,0.125,0.8445320129394531,0.8357558846473694,0.8401210308074951
report_annual_4,few_shot,qwen36,272,466,1.713235294117647,0.32056451612903225,0.554006968641115,0.4061302681992337,0.07474747474747474,0.12937062937062938,0.09475032010243278,0.1350806451612903,0.23344947735191637,0.17113665389527455,0.8432619571685791,0.8544378876686096,0.8488131761550903
report_annual_4,chain_of_event,gemini,272,357,1.3125,0.3128205128205128,0.4250871080139373,0.36041358936484486,0.06940874035989718,0.0944055944055944,0.08,0.1282051282051282,0.17421602787456447,0.14771048744460855,0.8485045433044434,0.835743248462677,0.8420755863189697
report_annual_4,chain_of_event,openai,272,362,1.3308823529411764,0.28640776699029125,0.41114982578397213,0.3376251788268955,0.046228710462287104,0.06643356643356643,0.054519368723098996,0.12135922330097088,0.17421602787456447,0.14306151645207438,0.8359298706054688,0.8353052139282227,0.8356173634529114
report_annual_4,chain_of_event,qwen36,272,404,1.4852941176470589,0.32574031890660593,0.49825783972125437,0.3939393939393939,0.07990867579908675,0.12237762237762238,0.0966850828729282,0.13211845102505695,0.20209059233449478,0.1597796143250689,0.8393405079841614,0.8459631204605103,0.8426387906074524
report_annual_5,zero_shot,gemini,193,334,1.7305699481865284,0.30434782608695654,0.5333333333333333,0.38754325259515576,0.09809264305177112,0.1722488038277512,0.125,0.15489130434782608,0.2714285714285714,0.1972318339100346,0.842755138874054,0.8558729887008667,0.8492633700370789
report_annual_5,zero_shot,openai,193,386,2.0,0.23569794050343248,0.49047619047619045,0.3183925811437403,0.06192660550458716,0.1291866028708134,0.08372093023255815,0.13043478260869565,0.2714285714285714,0.17619783616692428,0.8405686616897583,0.841900110244751,0.8412338495254517
report_annual_5,zero_shot,qwen36,193,450,2.33160621761658,0.257201646090535,0.5952380952380952,0.3591954022988506,0.0865979381443299,0.20095693779904306,0.12103746397694526,0.13580246913580246,0.3142857142857143,0.1896551724137931,0.8417747616767883,0.8522290587425232,0.8469696640968323
report_annual_5,few_shot,gemini,193,373,1.932642487046632,0.27680798004987534,0.5285714285714286,0.36333878887070375,0.095,0.18181818181818182,0.12479474548440064,0.14463840399002495,0.2761904761904762,0.1898527004909984,0.8388359546661377,0.8501653075218201,0.8444626331329346
report_annual_5,few_shot,openai,193,408,2.1139896373056994,0.2422907488986784,0.5238095238095238,0.3313253012048193,0.059602649006622516,0.1291866028708134,0.08157099697885196,0.12334801762114538,0.26666666666666666,0.1686746987951807,0.8375283479690552,0.8485296964645386,0.8429931402206421
report_annual_5,few_shot,qwen36,193,378,1.9585492227979275,0.28746928746928746,0.5571428571428572,0.3792544570502431,0.09852216748768473,0.19138755980861244,0.13008130081300814,0.15233415233415235,0.29523809523809524,0.20097244732576985,0.8407076597213745,0.8588003516197205,0.8496577739715576
report_annual_5,chain_of_event,gemini,193,386,2.0,0.2641509433962264,0.5333333333333333,0.3533123028391167,0.06855791962174941,0.13875598086124402,0.09177215189873418,0.13679245283018868,0.2761904761904762,0.1829652996845426,0.8417901992797852,0.8517364859580994,0.8467341065406799
report_annual_5,chain_of_event,openai,193,367,1.9015544041450778,0.24019607843137256,0.4666666666666667,0.31715210355987056,0.0687960687960688,0.1339712918660287,0.09090909090909093,0.12745098039215685,0.24761904761904763,0.16828478964401294,0.8381156921386719,0.8464878797531128,0.8422809839248657
report_annual_5,chain_of_event,qwen36,193,463,2.3989637305699483,0.24254473161033796,0.580952380952381,0.34221598877980364,0.0796812749003984,0.19138755980861244,0.11251758087201125,0.13518886679920478,0.3238095238095238,0.19074333800841517,0.8411298394203186,0.8536476492881775,0.8473424911499023
report_annual_6,zero_shot,gemini,306,537,1.7549019607843137,0.2802653399668325,0.5232198142414861,0.3650107991360691,0.06976744186046512,0.13043478260869565,0.09090909090909091,0.1077943615257048,0.20123839009287925,0.1403887688984881,0.8338416814804077,0.8564801216125488,0.8450093269348145
report_annual_6,zero_shot,openai,306,400,1.3071895424836601,0.3887640449438202,0.5356037151702786,0.4505208333333333,0.11936936936936937,0.16459627329192547,0.13838120104438642,0.16404494382022472,0.2260061919504644,0.19010416666666666,0.8622896075248718,0.8661634922027588,0.8642221689224243
report_annual_6,zero_shot,qwen36,306,443,1.4477124183006536,0.4303534303534304,0.6408668730650154,0.5149253731343284,0.17083333333333334,0.2546583850931677,0.20448877805486285,0.22245322245322247,0.33126934984520123,0.26616915422885573,0.8719586133956909,0.8759636878967285,0.873956561088562
report_annual_6,few_shot,gemini,306,585,1.911764705882353,0.3188180404354588,0.6346749226006192,0.42443064182194623,0.09501557632398754,0.18944099378881987,0.12655601659751037,0.1104199066874028,0.21981424148606812,0.14699792960662525,0.852207362651825,0.8666911125183105,0.8593881726264954
report_annual_6,few_shot,openai,306,465,1.5196078431372548,0.376953125,0.5975232198142415,0.4622754491017964,0.13111545988258316,0.2080745341614907,0.16086434573829533,0.16796875,0.26625386996904027,0.2059880239520958,0.8609414100646973,0.8615833520889282,0.8612622618675232
report_annual_6,few_shot,qwen36,306,462,1.5098039215686274,0.4421906693711968,0.6749226006191951,0.5343137254901961,0.17073170731707318,0.2608695652173913,0.2063882063882064,0.2129817444219067,0.32507739938080493,0.2573529411764706,0.8829479813575745,0.8846007585525513,0.8837735652923584
report_annual_6,chain_of_event,gemini,306,529,1.7287581699346406,0.28109028960817717,0.5108359133126935,0.3626373626373627,0.06655290102389079,0.12111801242236025,0.08590308370044054,0.10732538330494037,0.19504643962848298,0.13846153846153844,0.8272868990898132,0.8504976034164429,0.8387317657470703
report_annual_6,chain_of_event,openai,306,444,1.4509803921568627,0.3780487804878049,0.5758513931888545,0.456441717791411,0.13238289205702647,0.20186335403726707,0.15990159901599016,0.16869918699186992,0.25696594427244585,0.20368098159509204,0.8666304349899292,0.868283212184906,0.8674560785293579
report_annual_6,chain_of_event,qwen36,306,494,1.6143790849673203,0.4312617702448211,0.7089783281733746,0.5362997658079625,0.2,0.32919254658385094,0.24882629107981225,0.2278719397363465,0.3746130030959752,0.28337236533957844,0.8785849809646606,0.8873047232627869,0.8829233646392822
report_annual_7,zero_shot,gemini,284,343,1.2077464788732395,0.3917525773195876,0.4735202492211838,0.4287729196050776,0.12919896640826872,0.15625,0.1414427157001414,0.17268041237113402,0.2087227414330218,0.18899858956276447,0.8559572100639343,0.8443124294281006,0.8500949144363403
report_annual_7,zero_shot,openai,284,406,1.4295774647887325,0.36086956521739133,0.5171339563862928,0.42509603072983354,0.10893246187363835,0.15625,0.12836970474967907,0.16304347826086957,0.2336448598130841,0.19206145966709348,0.8492125868797302,0.8314345479011536,0.8402295708656311
report_annual_7,zero_shot,qwen36,284,441,1.5528169014084507,0.3817427385892116,0.573208722741433,0.45828144458281445,0.14345114345114346,0.215625,0.17228464419475656,0.1825726141078838,0.27414330218068533,0.2191780821917808,0.8618369698524475,0.8510037660598755,0.8563860654830933
report_annual_7,few_shot,gemini,284,481,1.693661971830986,0.3088512241054614,0.5109034267912772,0.38497652582159625,0.1018867924528302,0.16875,0.12705882352941175,0.1318267419962335,0.21806853582554517,0.1643192488262911,0.8548087477684021,0.8326704502105713,0.8435943722724915
report_annual_7,few_shot,openai,284,496,1.7464788732394365,0.29443447037701975,0.5109034267912772,0.37357630979498857,0.07553956834532374,0.13125,0.09589041095890412,0.1436265709156194,0.24922118380062305,0.18223234624145784,0.8492336273193359,0.8319398164749146,0.8404977917671204
report_annual_7,few_shot,qwen36,284,410,1.443661971830986,0.39373601789709173,0.5482866043613707,0.45833333333333326,0.12556053811659193,0.175,0.1462140992167102,0.16778523489932887,0.2336448598130841,0.1953125,0.8524889945983887,0.8447422385215759,0.8485979437828064
report_annual_7,chain_of_event,gemini,284,455,1.602112676056338,0.3333333333333333,0.5327102803738317,0.41007194244604317,0.10546875,0.16875,0.12980769230769232,0.1695906432748538,0.27102803738317754,0.20863309352517986,0.8514330387115479,0.8331974744796753,0.8422165513038635
report_annual_7,chain_of_event,openai,284,415,1.4612676056338028,0.37124463519313305,0.5389408099688473,0.43964421855146124,0.11182795698924732,0.1625,0.13248407643312102,0.16738197424892703,0.24299065420560748,0.19822109275730623,0.8501104116439819,0.8353918790817261,0.8426868915557861
report_annual_7,chain_of_event,qwen36,284,450,1.5845070422535212,0.35537190082644626,0.5358255451713395,0.4273291925465838,0.11387163561076605,0.171875,0.136986301369863,0.15702479338842976,0.2367601246105919,0.1888198757763975,0.8504752516746521,0.8409317135810852,0.8456765413284302
report_annual_8,zero_shot,gemini,570,487,0.8543859649122807,0.5678294573643411,0.4875207986688852,0.5246195165622203,0.23106796116504855,0.19833333333333333,0.21345291479820627,0.3003875968992248,0.2579034941763727,0.2775290957923008,0.8645885586738586,0.8534609079360962,0.8589886426925659
report_annual_8,zero_shot,openai,570,417,0.7315789473684211,0.4768211920529801,0.3594009983361065,0.4098671726755218,0.14380530973451328,0.10833333333333334,0.12357414448669202,0.2097130242825607,0.15806988352745424,0.18026565464895636,0.8388848304748535,0.8196079134941101,0.8291342854499817
report_annual_8,zero_shot,qwen36,570,459,0.8052631578947368,0.555327868852459,0.4509151414309484,0.497704315886134,0.19301848049281314,0.15666666666666668,0.17295308187672492,0.26229508196721313,0.2129783693843594,0.23507805325987147,0.8554461002349854,0.8406604528427124,0.8479888439178467
report_annual_8,few_shot,gemini,570,429,0.7526315789473684,0.5294117647058824,0.4043261231281198,0.45849056603773586,0.22270742358078602,0.17,0.1928166351606805,0.2701525054466231,0.20632279534109818,0.23396226415094343,0.8450897932052612,0.8308919668197632,0.8379307389259338
report_annual_8,few_shot,openai,570,416,0.7298245614035088,0.455531453362256,0.34941763727121466,0.3954802259887006,0.14347826086956522,0.11,0.12452830188679247,0.22559652928416485,0.17304492512479203,0.1958568738229755,0.8401155471801758,0.8252508044242859,0.8326168060302734
report_annual_8,few_shot,qwen36,570,470,0.8245614035087719,0.5412474849094567,0.4475873544093178,0.4899817850637523,0.1592741935483871,0.13166666666666665,0.14416058394160586,0.21730382293762576,0.17970049916805325,0.19672131147540983,0.8432790637016296,0.8243472576141357,0.8337056636810303
report_annual_8,chain_of_event,gemini,570,572,1.0035087719298246,0.4140127388535032,0.43261231281198004,0.42310821806346627,0.16267942583732056,0.17,0.1662591687041565,0.21337579617834396,0.22296173044925124,0.21806346623270956,0.8508092761039734,0.8386122584342957,0.8446667194366455
report_annual_8,chain_of_event,openai,570,395,0.6929824561403509,0.47674418604651164,0.3410981697171381,0.3976721629485936,0.16317016317016317,0.11666666666666667,0.13605442176870747,0.2186046511627907,0.15640599001663893,0.18234723569350145,0.8427708148956299,0.8263809680938721,0.8344954252243042
report_annual_8,chain_of_event,qwen36,570,425,0.7456140350877193,0.5220264317180616,0.39434276206322794,0.44928909952606627,0.16556291390728478,0.125,0.14245014245014245,0.24669603524229075,0.18635607321131448,0.2123222748815166,0.8431671261787415,0.8244180083274841,0.8336871862411499
report_annual_9,zero_shot,gemini,843,489,0.5800711743772242,0.6724806201550387,0.3983926521239954,0.5003604902667628,0.2854368932038835,0.16896551724137931,0.21227436823104692,0.3023255813953488,0.1791044776119403,0.2249459264599856,0.8700952529907227,0.8606692552566528,0.8653565645217896
report_annual_9,zero_shot,openai,843,400,0.4744958481613286,0.6135831381733021,0.3008036739380023,0.4036979969183359,0.20422535211267606,0.1,0.13425925925925924,0.2646370023419204,0.12973593570608496,0.1741140215716487,0.866278350353241,0.8518819808959961,0.8590198159217834
report_annual_9,zero_shot,qwen36,843,425,0.5041518386714117,0.6659242761692651,0.34328358208955223,0.45303030303030306,0.22991071428571427,0.11839080459770115,0.15629742033383917,0.26057906458797325,0.13432835820895522,0.17727272727272728,0.8654846549034119,0.857147753238678,0.8612960577011108
report_annual_9,few_shot,gemini,843,540,0.6405693950177936,0.6152482269503546,0.3983926521239954,0.4836236933797909,0.19538188277087035,0.12643678160919541,0.15352407536636425,0.25177304964539005,0.16303099885189437,0.19790940766550522,0.8443461656570435,0.8487440347671509,0.8465394377708435
report_annual_9,few_shot,openai,843,430,0.5100830367734283,0.6247288503253796,0.330654420206659,0.43243243243243246,0.2108695652173913,0.11149425287356322,0.14586466165413534,0.25379609544468545,0.13432835820895522,0.17567567567567569,0.8600639700889587,0.8489511013031006,0.8544713854789734
report_annual_9,few_shot,qwen36,843,434,0.5148279952550415,0.6557734204793029,0.3455797933409874,0.45263157894736844,0.21397379912663755,0.11264367816091954,0.14759036144578314,0.25925925925925924,0.13662456946039037,0.17894736842105263,0.8536006212234497,0.8496190309524536,0.8516051769256592
report_annual_9,chain_of_event,gemini,843,551,0.6536180308422301,0.6331058020477816,0.425947187141217,0.5092656142759094,0.28547008547008546,0.19195402298850575,0.229553264604811,0.2764505119453925,0.1859931113662457,0.22237474262182566,0.8582785129547119,0.8643007278442383,0.8612790703773499
report_annual_9,chain_of_event,openai,843,445,0.527876631079478,0.5873684210526315,0.3203214695752009,0.41456166419019314,0.1940928270042194,0.10574712643678161,0.13690476190476192,0.26105263157894737,0.1423650975889782,0.18424962852897475,0.8590810894966125,0.8419753909111023,0.8504422307014465
report_annual_9,chain_of_event,qwen36,843,428,0.5077105575326216,0.6541019955654102,0.338691159586682,0.44629349470499247,0.20666666666666667,0.10689655172413794,0.14090909090909093,0.2549889135254989,0.13203214695752008,0.17397881996974282,0.8622943758964539,0.8592595458030701,0.8607742786407471
report_annual_10,zero_shot,gemini,234,477,2.0384615384615383,0.3279569892473118,0.7176470588235294,0.4501845018450184,0.15798922800718132,0.3464566929133858,0.21701602959309493,0.14157706093189965,0.30980392156862746,0.19434194341943423,0.8731657862663269,0.8744500279426575,0.873807430267334
report_annual_10,zero_shot,openai,234,419,1.7905982905982907,0.3274725274725275,0.5843137254901961,0.4197183098591549,0.11233480176211454,0.20078740157480315,0.1440677966101695,0.14065934065934066,0.25098039215686274,0.18028169014084505,0.8590409159660339,0.8687692284584045,0.8638777136802673
report_annual_10,zero_shot,qwen36,234,450,1.9230769230769231,0.40408163265306124,0.7764705882352941,0.5315436241610738,0.22085889570552147,0.4251968503937008,0.2907133243606999,0.19591836734693877,0.3764705882352941,0.2577181208053691,0.8842894434928894,0.9062809944152832,0.8951501250267029
report_annual_10,few_shot,gemini,234,342,1.4615384615384615,0.41968911917098445,0.6352941176470588,0.5054602184087365,0.2025974025974026,0.30708661417322836,0.24413145539906106,0.20466321243523317,0.30980392156862746,0.24648985959438377,0.8776090145111084,0.8846775889396667,0.8811290860176086
report_annual_10,few_shot,openai,234,404,1.7264957264957266,0.32882882882882886,0.5725490196078431,0.41773962804005726,0.10609480812641084,0.18503937007874016,0.13486370157819227,0.13063063063063063,0.22745098039215686,0.1659513590844063,0.8545809388160706,0.8648405075073242,0.8596801161766052
report_annual_10,few_shot,qwen36,234,429,1.8333333333333333,0.41830065359477125,0.7529411764705882,0.5378151260504201,0.2205240174672489,0.39763779527559057,0.28370786516853935,0.2113289760348584,0.3803921568627451,0.27170868347338933,0.8748413324356079,0.8973957300186157,0.8859750032424927
report_annual_10,chain_of_event,gemini,234,431,1.8418803418803418,0.29693486590038315,0.6078431372549019,0.398970398970399,0.14779270633397312,0.3031496062992126,0.19870967741935483,0.15708812260536398,0.3215686274509804,0.21106821106821105,0.8813989758491516,0.8764785528182983,0.8789318203926086
report_annual_10,chain_of_event,openai,234,417,1.7820512820512822,0.31497797356828194,0.5607843137254902,0.4033850493653032,0.12141280353200883,0.21653543307086615,0.15558698727015557,0.14317180616740088,0.2549019607843137,0.18335684062059238,0.8574747443199158,0.8655157089233398,0.861476480960846
report_annual_10,chain_of_event,qwen36,234,459,1.9615384615384615,0.36561264822134387,0.7254901960784313,0.48620236530880423,0.18217821782178217,0.36220472440944884,0.24242424242424243,0.17984189723320157,0.3568627450980392,0.23915900131406045,0.8745429515838623,0.8916652798652649,0.8830211162567139
report_annual_11,zero_shot,gemini,137,411,3.0,0.15555555555555556,0.4794520547945205,0.23489932885906037,0.031180400890868598,0.09655172413793103,0.04713804713804714,0.08444444444444445,0.2602739726027397,0.12751677852348994,0.8342898488044739,0.8506296873092651,0.8423805236816406
report_annual_11,zero_shot,openai,137,389,2.8394160583941606,0.17674418604651163,0.5205479452054794,0.2638888888888889,0.03263403263403263,0.09655172413793103,0.048780487804878044,0.08372093023255814,0.2465753424657534,0.125,0.8361319303512573,0.8568150997161865,0.8463471531867981
report_annual_11,zero_shot,qwen36,137,448,3.27007299270073,0.18410041841004185,0.6027397260273972,0.28205128205128205,0.041928721174004195,0.13793103448275862,0.06430868167202572,0.0794979079497908,0.2602739726027397,0.12179487179487179,0.832732617855072,0.8637608289718628,0.8479629755020142
report_annual_11,few_shot,gemini,137,516,3.7664233576642334,0.14695340501792115,0.5616438356164384,0.23295454545454547,0.02333931777378815,0.0896551724137931,0.037037037037037035,0.07706093189964158,0.2945205479452055,0.12215909090909093,0.83343905210495,0.8603947758674622,0.8467024564743042
report_annual_11,few_shot,openai,137,396,2.8905109489051095,0.17011494252873563,0.5068493150684932,0.2547332185886403,0.027649769585253458,0.08275862068965517,0.04145077720207253,0.07586206896551724,0.22602739726027396,0.1135972461273666,0.8348289728164673,0.8492948412895203,0.8419998288154602
report_annual_11,few_shot,qwen36,137,492,3.591240875912409,0.17049808429118773,0.6095890410958904,0.26646706586826346,0.036468330134357005,0.1310344827586207,0.05705705705705706,0.07279693486590039,0.2602739726027397,0.11377245508982035,0.8316833972930908,0.8552601933479309,0.8433070182800293
report_annual_11,chain_of_event,gemini,137,299,2.1824817518248176,0.19756838905775076,0.4452054794520548,0.27368421052631575,0.039634146341463415,0.0896551724137931,0.05496828752642706,0.0972644376899696,0.2191780821917808,0.13473684210526315,0.8368580341339111,0.8517876267433167,0.8442568182945251
report_annual_11,chain_of_event,openai,137,396,2.8905109489051095,0.16666666666666666,0.4931506849315068,0.24913494809688583,0.027842227378190254,0.08275862068965517,0.041666666666666664,0.0763888888888889,0.22602739726027396,0.11418685121107268,0.8334348201751709,0.8529564142227173,0.84308260679245
report_annual_11,chain_of_event,qwen36,137,419,3.0583941605839415,0.19730941704035873,0.6027397260273972,0.29729729729729726,0.051685393258426963,0.15862068965517243,0.07796610169491525,0.09192825112107623,0.2808219178082192,0.13851351351351351,0.8340835571289062,0.8597522377967834,0.8467234373092651
report_annual_12,zero_shot,gemini,340,565,1.661764705882353,0.3832236842105263,0.6348773841961853,0.477948717948718,0.13344316309719934,0.22131147540983606,0.16649537512846865,0.16282894736842105,0.26975476839237056,0.2030769230769231,0.8633238673210144,0.8621190786361694,0.8627210855484009
report_annual_12,zero_shot,openai,340,363,1.0676470588235294,0.49,0.5340599455040872,0.5110821382007822,0.20300751879699247,0.22131147540983606,0.21176470588235294,0.205,0.22343324250681199,0.2138200782268579,0.8680481314659119,0.8586322069168091,0.8633145093917847
